control 1	control 2	control 3	control 4	control 5	control 6	IL-17+TNFa 1	IL-17+TNFa 2	IL-17+TNFa 3	IL-17+TNFa 4	IL-17+TNFa 5	IL-17+TNFa 6
C8orf89	-3.15400561093548	-3.15400561093548	-1.98551670049643	-2.62833536174735	-2.1889732147773	-3.15400561093548	-2.18173480246917	-2.0057685901684	-2.51723111717014	-2.14141950301772	-3.15400561093548	-3.15400561093547
C9	-1.80531864739993	-0.48255014804829	-1.98551670049643	-1.6901692514204	-2.1889732147773	-3.15400561093548	-2.18173480246917	-2.0057685901684	-0.325508237313836	-1.32870396688294	-1.39284701370136	-1.67163015057421
C9orf116	7.02085231058424	6.96658897731069	7.14018330050885	6.03994097772885	6.35271436191364	7.06135780432636	6.61819187990642	6.37219019488091	6.31899361589389	5.32219787123775	5.48841565548085	6.83149551764921
C9orf131	-1.31485068820411	-2.10149014703922	-2.4545599573671	-1.6901692514204	-1.20678006468695	-0.895485650426129	-0.615559019337682	-2.29725687659454	-2.07696909509392	-0.811992113169663	-1.87078230047805	-1.45685224766115
C9orf135	6.38111089395904	6.21814592731007	4.29257185193621	5.37154444380251	5.47580470486033	5.51355375898415	6.1243543232721	5.94612695374192	4.22402913949858	4.78384398565701	4.8007445376803	5.84308469003856
C9orf152	5.41180234193195	5.15096629821729	5.19766568632449	4.95551688923912	5.71491755728269	5.95543026212886	4.62629281443138	4.38120522691024	4.54999159232302	4.51117813725349	5.1142590408234	4.72329679998316
C9orf153	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
C9orf16	4.74500049700766	4.62111776467131	4.71069821963682	5.11204234987941	4.9378351551582	5.08094082708492	4.75600525590092	4.43991394350027	5.15300885429919	5.10938021476584	5.17983820707294	4.20978027469843
C9orf163	1.28055793329048	1.33674823982096	0.382789839626859	0.716622404545905	0.866915914684455	1.55932487850435	0.117619695106844	0.374863587936178	0.507268483801848	-1.81698730928964	-0.21080316939078	0.508376150757974
C9orf24	6.80391285715379	6.70395289515643	6.90140254593562	5.80527342462314	5.95148913888588	7.16544955385752	6.33889072291316	5.98711040174294	6.0952493122856	5.2197096870258	5.23641414806339	6.4959764504496
C9orf40	1.34776674780325	0.749404942837263	1.14732019116514	0.880393097322317	0.779719063454304	1.89791149689205	1.5469934546846	1.08179463739779	0.793293459247697	1.32935952362904	1.93251885423027	1.69440721250018
C9orf43	1.24574174158623	1.11356265619364	1.96242394974558	-0.315168514452075	1.20482671358742	1.69182020312923	-0.0337515610341027	0.0961982918971502	0.150152636207295	-0.432330204364472	-2.59041744995853	0.907618199462501
C9orf50	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
C9orf57	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
C9orf64	4.42536072401388	4.06220363422384	3.91756906600186	3.3695196980078	3.873752244169	4.39362931108748	3.86187943482575	3.6957973847709	3.18403112612877	3.31371562322796	3.39628638550678	3.95241510551932
C9orf72	6.22898965314558	6.29443280759672	6.43633590239292	5.65075873556542	5.62397090063458	6.34571205425487	5.81800796259051	6.00870547707042	5.50356432095041	4.9584292417474	5.13424767501702	6.14274875973489
C9orf78	5.43323547407903	5.44875142606285	5.31914909660772	5.46160928061948	5.51682708265936	5.43064194546178	4.90394087667921	5.28930135379542	5.0207535241776	4.87938987831206	5.21571789650417	5.28772168577343
C9orf85	1.95510623771184	1.96848113034895	1.93624138204352	2.10775799293284	2.2198013590935	2.36293007394107	2.07685823183901	1.78144317764162	1.63430177382935	1.70307568153707	2.30590602926398	2.18477001533895
CA1	-2.55411584105492	-2.5338212663461	-1.11157015211956	-1.6901692514204	-1.87414150740527	-2.44839575428493	-1.86541708036361	-1.76339015861649	-1.74011530412647	-2.56064018328506	-3.15400561093548	-3.15400561093547
CA10	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CA11	5.1309677087077	5.07035656061761	5.20316583460553	4.91594226597872	5.2450370637488	4.96132551297016	4.26604677589309	4.66642438826631	4.74369090278458	4.23722937137436	4.30873510271782	4.04340115600273
CA12	6.32384300162203	5.19915199965493	4.69516864130823	6.4646177425601	6.07680174843052	3.7480290574307	8.16586804128953	7.0723655676226	7.09931968802356	8.29757557371502	7.93321132905912	5.6481274438465
CA13	5.14756586995006	5.19202594586151	4.99062244988269	5.51088129627356	5.23072450780062	5.18859266135882	4.32557575390012	4.29344004282904	4.21920894125413	4.53982063358369	4.5949743386077	4.74514673424803
CA14	-0.796508192614486	-0.609608225076223	-1.63212964682836	-3.15400561093547	-3.15400561093547	-0.165016883349381	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-1.87078230047805	-0.381956673166586
CA2	0.975213461854086	0.696672747337809	0.598487611430963	1.73225896402006	0.535443621540264	0.544862290899498	1.83611605208535	1.3372216814126	2.01413447449867	1.42458890102738	1.39832240144161	-0.698458671354633
CA3	2.50413939516077	2.38983307809841	2.32728201061894	2.32239621535753	2.28457925542414	1.97795548407574	1.624884813573	1.85595387009017	1.74575726760444	1.65151365878145	0.371398099673889	1.05484873685015
CA4	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CA5A	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CA5B	3.28211834810764	3.34031208371494	3.60498348278409	3.23976790326884	3.39064071488841	4.06143161671708	3.1829896371168	3.56308677369997	3.59460335985053	2.75327960613051	3.17400715157921	3.60350476557517
CA6	-0.94948757264976	1.07276198689709	-0.298253645231077	-1.6901692514204	0.174402903847448	1.55932487850435	-2.18173480246917	-0.0323189178351572	-3.15400561093547	-3.15400561093548	-0.123827220454726	1.05484873685015
CA7	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-2.1889732147773	-3.15400561093548	-2.58746989355282	-3.15400561093548	-2.51723111717014	-2.56064018328506	-2.18618705788234	-3.15400561093547
CA8	1.01710713164055	2.15594008609138	1.10093156808998	0.99206995736002	0.908614478605826	2.45903612756666	3.41992587972712	4.06907238519299	3.26109473004548	3.75349021927989	4.01495928552421	3.89493525153097
CA9	1.38023237874402	1.7529746655162	1.05300166277352	0.137604538820817	0.988561297835259	1.48821585424703	4.19547089186412	4.43991394350027	5.26482585268587	4.59203917835607	4.33199910889091	4.12065407895166
CAAP1	4.8000322548231	4.97946692826076	4.74504037752337	4.8208292501077	4.89439264248611	5.02551503789091	4.76749908223288	5.16108922172004	4.52677189307608	5.0408964771927	4.93341610697862	4.8471687342531
CAB39	7.38214347071106	7.56060294567327	7.73832222938268	7.47575831051736	7.41412444429305	7.54304288866188	7.35893632403274	7.82690707718588	7.45190089973348	7.65526952313893	7.40527795953702	7.5340377347017
CAB39L	6.18602016684314	6.07570697290508	6.27595404125054	5.9297129206408	6.22547453906715	6.74317308412507	5.57802432334092	5.32908104109729	4.98144077555185	5.13776361897693	5.48668910152091	6.30875540653977
CABCOCO1	3.01897996711044	2.79293779483117	3.25918048007877	1.93219082751854	1.73172593259066	3.709469596365	2.09521824592842	2.01073880118637	3.2326760830785	1.93640505323678	2.60225426307709	2.43380065414428
CABIN1	5.32273623843189	4.82834098687164	4.84341850567973	4.42604765614591	4.47944213929253	5.79895044419173	5.12555971071087	4.83937519900755	5.50554522267651	5.6191928172445	5.46229784536148	4.98438992618553
CABLES1	2.99821236527094	3.54060537938352	3.1608534638527	3.8415404615136	3.68868200168072	3.33700696263157	3.10359363005573	3.42306016225993	3.47838295705963	3.90429107032015	3.6080322781948	3.29086082931654
CABLES2	2.44398046975611	2.07561564623563	2.22284894254237	2.14044585007069	2.46309951669671	2.91718985774819	2.54593715418714	2.5931646381568	3.30724946226259	2.59850932106664	2.86933897701529	2.48663823520302
CABP1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CABP2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CABP4	-0.796508192614486	-0.365781950258505	-0.729845383924485	-0.844707127618974	-0.215766593320339	-0.414696426718253	-0.615559019337682	-1.76339015861649	-1.23781750405501	-3.15400561093548	-0.623084711750756	-0.956087312047762
CABP5	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-2.18173480246917	-2.66294651762884	-2.51723111717014	-3.15400561093548	-3.15400561093548	-3.15400561093547
CABP7	-1.53934144092778	-1.49943887225797	-0.908119286320023	-0.609118530105311	-1.87414150740527	-1.33706370224473	-0.74023063144425	-0.816362251889659	-0.86595921526741	-1.81698730928964	-1.61211323088715	-1.67163015057421
CABS1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CABYR	1.84310817391218	2.25043812003374	2.60167943007703	2.9389447697272	1.84344438592297	2.0537909265387	1.624884813573	2.09005715589904	3.14389857881758	1.77711987975084	2.36724631777159	1.57748714864557
CACFD1	4.95085311956519	4.91744985837248	5.15004793150246	4.62106277677107	4.84423908221822	5.14879833515042	4.8208780641646	4.78558647009044	5.24835929932284	4.48195544986217	5.26489899609575	4.87468618427944
CACHD1	5.57320905865338	5.43875158604863	5.44982024875703	5.19995656943748	5.37343031558561	5.27298720569812	5.59586404840572	4.95194182279128	5.44696511614255	5.55223563442746	5.50556849372655	5.40731161571212
CACNA1A	1.64359053378301	1.7529746655162	1.05300166277352	0.627193023059435	0.779719063454304	2.63394175376869	0.880810510891051	0.564551982103131	1.1172719574478	-1.13516738657939	0.0358170509673174	1.80255799446186
CACNA1B	-2.55411584105492	-0.903195283422149	-1.34849735429771	-1.94062304480294	-0.513248086955428	-0.414696426718253	-2.58746989355282	-2.29725687659454	-1.74011530412647	-1.81698730928964	-2.18618705788234	-2.61942497858341
CACNA1C	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.23025394200085
CACNA1D	2.19299589282127	2.37312767515776	1.10093156808998	1.50009322178974	2.18628800708824	2.69836912543663	0.963086481633382	0.42467462914449	2.53225006992996	-0.325141258062418	1.24335241272098	1.18843566461061
CACNA1E	-3.15400561093548	-0.903195283422149	-3.15400561093548	-1.94062304480294	-2.1889732147773	-3.15400561093548	-3.15400561093548	-0.705041524439894	-0.570572902978529	-1.81698730928964	-2.18618705788234	-0.381956673166586
CACNA1F	-1.12063386212158	-1.49943887225797	-0.571197783144152	-3.15400561093547	-3.15400561093547	-1.97661856553436	-1.19580185593624	-2.0057685901684	-3.15400561093547	-0.964549375078455	-1.20255104250555	-1.45685224766115
CACNA1G	-2.55411584105492	-2.5338212663461	-3.15400561093548	-2.24388355770001	-1.87414150740527	-3.15400561093548	-2.58746989355282	-3.15400561093548	-3.15400561093547	-3.15400561093548	-1.61211323088715	-2.61942497858341
CACNA1H	-3.15400561093548	-3.15400561093548	0.30307529574977	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNA1I	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNA1S	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNA2D1	-1.12063386212158	-1.27220089341246	-1.11157015211956	-0.978698860935522	-0.0468435592163265	0.143431568666234	-3.15400561093548	0.0961982918971502	-3.15400561093547	-0.548126853562259	-1.87078230047805	0.945858239734323
CACNA2D2	0.133645893842784	0.261115964297149	0.0335165768559888	-3.15400561093547	-0.752243248347907	-0.557864468004586	-3.15400561093548	-3.15400561093548	-0.710719324546063	-3.15400561093548	-0.623084711750756	-0.698458671354633
CACNA2D3	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNA2D4	0.641971060755427	0.525820648412859	0.129076057558219	0.48170910418989	0.481201807586768	0.741136630606587	-0.115842181444914	-0.414877361583538	-1.46721553688449	-0.0444055378240755	0.109468820763309	0.402363075450975
CACNB1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-1.76339015861649	-1.46721553688449	-0.964549375078455	-1.39284701370136	-3.15400561093547
CACNB2	-1.12063386212158	-0.257761110456399	-2.4545599573671	-1.94062304480294	-3.15400561093547	-3.15400561093548	-1.19580185593624	-2.0057685901684	-0.442843298456208	-1.55228591563302	-0.0417979914220593	-0.585065999755257
CACNB3	3.98803410686754	3.41566053934579	3.53692036025513	3.48855883664469	3.35337907383149	3.63735396089983	3.16571983212816	2.86980972660723	4.10365217288665	3.51466545159491	3.10365743718307	2.95817732910579
CACNB4	2.56188984996639	2.13627434117777	3.17211552504713	1.39564594717772	3.34580985146738	3.77815137223047	-1.19580185593624	1.05040742617573	1.77232586643514	0.116367427832577	0.692220220444558	2.35072860962603
CACNG1	-1.53934144092778	-1.49943887225797	-1.98551670049643	-2.24388355770001	-2.1889732147773	-2.44839575428493	-2.18173480246917	-2.66294651762884	-3.15400561093547	-2.56064018328506	-2.59041744995853	-2.61942497858341
CACNG2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNG3	-3.15400561093548	-1.76928451696525	-1.63212964682836	-1.94062304480294	-2.1889732147773	-2.44839575428493	-2.58746989355282	-1.55593519757318	-2.07696909509392	-2.56064018328506	-1.61211323088715	-2.23025394200085
CACNG4	3.88997961513485	3.28780071937758	2.92825491594272	2.33657169768746	3.32286095149102	2.7448691023497	3.69735895253062	2.31802590623164	2.99393143712171	2.76545786004745	2.77063016858767	1.69440721250018
CACNG5	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNG6	3.79082215957559	3.05626116380747	2.91490924508636	2.58240081802897	2.4348383482774	3.36704642116406	3.45589097560911	2.8607909500266	3.20368636904575	2.83644443163251	2.48261692197983	3.09207962719167
CACNG7	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
CACNG8	1.79575547459052	0.849417090055665	0.663770589294364	0.375872004056638	0.823976163775306	0.858564290893063	-0.500809276462507	0.269764874498496	0.228998176473487	-0.0444055378240755	0.310237872015737	0.346284492812325
CACTIN	3.6448039466637	3.51036891045623	3.45630333725427	3.41698667745593	3.2916832856992	4.16765325453963	3.61704408673931	2.9140768173778	3.85912298888489	3.710044520514	3.68834262059286	3.21460260578568
CACUL1	6.33112704600164	6.15968391734171	6.33100084701949	6.31245999388576	6.23983901439871	6.41444905830483	6.31852400912695	6.17801042630292	6.22353956849246	6.36287633864419	6.22910886286407	6.30140046900023
CACYBP	4.8731417145505	4.74314788162592	4.78959413073649	4.68061938065997	4.58929423875694	4.92476473035742	4.55512668666026	4.66901002039789	4.63569142781742	4.27179015797572	4.41422784523372	4.51651968542815
CAD	4.029562417414	3.68971666296206	3.63784757941428	3.58076546653602	3.77011305151099	4.20139083803393	3.36801921825038	3.62298846360921	4.37901158743008	4.01554038792849	3.80377716907931	2.99511717463536
